license_number,application_status,business_name,BUSINESS_PHONE,business_address_1,city_id,business_state,business_zipcode,New Lat,New Long,county_id
MP282229,APPROVED,Ember Gardens NBP LLC,774-488-9226,1 Nauset Street,cty101,MA,2746,41.6620658,-70.93706375,ct8
MR282695,APPROVED,Community Growth Partners Great Barrington Operations LLC,646-408-1196,783 South Main Street,cty36,MA,1230,42.1791677,-73.3628261,ct4
MR284429,APPROVED,"Apothca, Inc.",305-741-6540,99 Development Rd,cty46,MA,1420,42.55163785,-71.85939817,ct10
MR281309,APPROVED,Temescal Wellness of Massachusetts,207-408-1748,252 Coolidge St,cty69,MA,1749,42.39688018,-71.5943303,ct3
MR281495,APPROVED,"Garden Remedies, Inc.",617-235-7215,697 Washington Street,cty60,MA,2458,42.3529321,-71.20220149,ct3
MR281892,APPROVED,"Insa, Inc.",413-206-6339,462 Highland Ave,cty102,MA,1970,42.49301135,-70.93482895,ct13
MP281397,APPROVED,Boston Bud Factory Inc.,413-575-9879,73 Sargeant St,cty2,MA,1040,42.19581625,-72.6068107,ct2
DO100102,APPROVED,"Zip Run, Inc.",617-960-6393,160 Orlando street,cty103,MA,2126,42.27273775,-71.10069265,ct6
MR282316,APPROVED,"Green Meadows Farm, LLC",203-979-1204,P.O. Box 2249,cty104,MA,1982,42.623674,-70.848972,ct13
MP281752,APPROVED,"Liberty Compassion, Inc",401-273-8010,179 Brook St,cty49,MA,1510,42.4239204,-71.69144168,ct10
MC281717,APPROVED,"LC Square, LLC.",617-712-8884,14 Fox Hill Drive,cty37,MA,1760,42.3140677,-71.32913177,ct3
MP281681,APPROVED,ARL Healthcare Inc.,781-277-0011,167 John Vertente Blvd,cty101,MA,2745,41.72846311,-70.96508971,ct8
MC283288,APPROVED,Massbiotics Inc.,508-943-7800,35 Armory Street,cty47,MA,1603,42.24730983,-71.81339981,ct10
MP281663,APPROVED,Ocean Breeze Cultivators LLC,917-847-0040,11 Dory Road,cty48,MA,1930,42.6256263,-70.65764587,ct13
RE281292,REOPENED,Integrated Genetics and Bio,508-762-3609,488 Stafford St.,cty105,MA,1611,42.224173,-71.87167294,ct10
MC281505,APPROVED,"Central Ave Compassionate Care, Inc.",978-423-1520,31 Central Ave,cty106,MA,1432,42.5589505,-71.58373611,ct3
MC282178,APPROVED,"Liberty Compassion, Inc",401-273-8010,179 Brook St,cty49,MA,1510,42.4239204,-71.69144168,ct10
MR282382,APPROVED,ARL Healthcare Inc.,781-277-0007,29 Harding Street,cty107,MA,2346,41.90277145,-70.972708,ct11
MR284579,APPROVED,"Eddie's Flowers, Inc.",413-883-3471,23 Rindge State Rd.,cty81,MA,1430,42.68792475,-71.87929935,ct10
MR284583,APPROVED,Healing Greene Massachusetts LLC,610-675-5958,1960 Massachusetts Avenue,cty97,MA,2140,42.389857,-71.120691,ct3
MR284810,PENDING,DMS Trinity LLC,857-225-0072,36 Charles St,cty108,MA,2148,42.42348815,-71.0689408,ct3
PMD5983,APPROVED,"ON ROOT, LLC",978-239-8497,105 UNION STREET,cty109,MA,2149,42.40487763,-71.04260738,ct3
MC283501,APPROVED,Pudding Hill Farm LLC,508-468-8630,1 Julius Hall Road,cty110,MA,1008,42.15639445,-72.94790631,ct2
IL281379,APPROVED,LabX Group LLC,201-923-1428,393 E Main Street,cty111,MA,1550,42.0712532,-72.01383705,ct10
MR282207,APPROVED,"GreenStar Herbals, Inc.",978-857-9732,310 Flagg Hill Road,cty112,MA,1719,42.46558345,-71.49968171,ct3
MC283253,APPROVED,"Coastal Infusions, LLC",617-549-8575,10 Fanaras Dr,cty52,MA,1952,42.8568305,-70.88767401,ct13
PDO103048,APPROVED,Bean Collective LLC,617-687-9149,63 Coburn st,cty20,MA,1852,42.6523372,-71.30640151,ct3
PDO103064,APPROVED,"Major Bloom, LLC",857-445-5232,76 Millbury Street,cty47,MA,1610,42.253338,-71.79907856,ct10
MC283899,PENDING,686 Cultivation LLC,978-423-7820,686 Clark Rd,cty96,MA,1876,42.62666645,-71.26664401,ct3
MP281740,APPROVED,"The Hub Craft, LLC",310-437-9985,25 Newport Street,cty46,MA,91775,42.5664634,-71.7742814,ct10
MR282460,APPROVED,Hyecorp LLC,508-612-2687,327 N. Pearl Street,cty26,MA,2301,42.1004919,-71.0665304,ct11
MR282640,APPROVED,"Salty Farmers, LLC",508-367-6538,182 Brackett Road,cty113,MA,2651,41.85503432,-69.98219924,ct7
MP281747,APPROVED,"Patient Centric of Martha's Vineyard, Ltd.",774-836-4397,90 Dr. Fisher Rd.,cty30,MA,2575,41.409333,-70.665626,ct12
DO100171,APPROVED,BEWCO LLC,413-320-8333,90 Conz St. #219,cty21,MA,1060,42.31352125,-72.62653438,ct9
MP281819,APPROVED,"Salisbury Cultivation and Production Manufacturing, LLC",603-785-8768,187 Lafayette Road,cty52,MA,1952,42.86439393,-70.87287769,ct13
MC283508,APPROVED,Jolly Green Inc,978-502-3740,246 Suffolk Lane,cty70,MA,1440,42.596209,-71.9501104,ct10
MR283727,APPROVED,Littleton Apothecary LLC,978-621-1779,"160 Ayer Road, Suite 4",cty114,MA,1460,42.5483699,-71.52176205,ct3
PDO103444,APPROVED,Alchemy League,857-492-1916,"12 Marcella St, Boston, MA",cty115,MA,2119,42.32105115,-71.09391454,ct6
MR284994,APPROVED,"Pure Tewksbury, Inc.",603-296-5036,1695 Shawsheen St,cty96,MA,1876,42.61819649,-71.18466978,ct3
MR285037,PENDING,Cloud 9 Cannabis LLC,857-389-6947,15 LIBERTY St.,cty12,MA,2169,42.24041475,-71.00608413,ct1
MP281733,APPROVED,"OBCC, LLC",937-631-9094,74 Downing Parkway,cty74,MA,1201,42.4608606,-73.19768095,ct4
MC283859,REOPENED,JMJ HOLDINGS CORPORATION,617-962-5333,100 State Street,cty6,MA,2109,42.3592612,-71.0550767,ct6
MC282372,APPROVED,SAN Holdings LLC,774-444-5333,21 Second Street,cty28,MA,2780,41.88655565,-71.09220807,ct8
MC283091,APPROVED,Regenerative LLC,508-498-4838,30 Noonan Way (formerly known as 1035 Quaker Hwy),cty23,MA,1569,42.068456,-71.657309,ct10
MC282412,APPROVED,High Hawk Farm LLC,978-618-9464,140 Worcester Road,cty116,MA,1005,42.40733105,-72.09258676,ct10
MR284689,APPROVED,"New England Craft Cultivators, LLC",508-479-8344,113 George Street,cty6,MA,2119,42.3251316,-71.07214049,ct6
MC283298,APPROVED,Apotho Therapeutics Dartmouth INC,401-649-1677,71 Raymond Drive,cty117,MA,2771,41.7850295,-71.32217504,ct8
MD1299,APPROVED,Many Rivers LLC,508-309-4589,41 Eaton Road W,cty54,MA,1701,42.3449351,-71.43145424,ct3
PDO103189,APPROVED,The Magi Tree,781-408-2474,24 Irwin St,cty44,MA,2072,42.14438985,-71.08274078,ct1
MC281262,APPROVED,"LDE Holdings, LLC.",508-317-6082,74 SNOWS POND ROAD,cty118,MA,2770,41.75605015,-70.8562127,ct11
MR284312,PENDING,SAWF Estate LLC,617-429-0972,879-881 Blue Hill Avenue,cty6,MA,2124,42.2953595,-71.0881092,ct6
MR281867,APPROVED,HAMPSHIRE HEMP LLC,413-221-3636,371 DAMON ROAD,cty119,MA,1060,42.334608,-72.622241,ct9
MP281405,APPROVED,"Sanctuary Medicinals, Inc.",603-401-7813,234 Taylor Street,cty114,MA,1460,42.51237035,-71.50870357,ct3
MR282487,APPROVED,Aura Cannabis Company LLC,508-636-8861,320 Airport Road,cty14,MA,2720,41.7526095,-71.11633177,ct8
MR282376,APPROVED,TDMA LLC,360-593-1366,74 Grafton St,cty47,MA,1604,42.25925467,-71.79382728,ct10
MC281411,APPROVED,"Pure Industries, Inc.",603-296-5036,181 Stedman Street,cty20,MA,1851,42.62486015,-71.35255266,ct3
MC281502,APPROVED,JOLO CAN LLC,617-270-1096,80 Eastern Avenue,cty120,MA,2150,42.38993685,-71.02366626,ct6
MP282039,APPROVED,"LMCC, LLC",508-740-7243,30 Sherwood Drive,cty28,MA,2780,41.89631395,-71.0859155,ct8
MP281506,APPROVED,"Two Buds, LLC",781-910-1128,One Liberty Square,cty6,MA,2109,42.35764765,-71.05488496,ct6
PMD6032,REOPENED,Gas Bus LLC,781-252-0327,5252 Washington St,cty6,MA,2132,42.25920071,-71.15932458,ct6
MR282398,APPROVED,"Resinate, Inc.",508-864-5180,120 Gilboa Street,cty86,MA,1516,42.08420335,-71.69925891,ct10
MP282213,APPROVED,"The Green Resource, Inc.",508-789-5686,28 Cortland Drive,cty69,MA,1749,42.38329065,-71.52516296,ct3
DE201000,APPROVED,Freshly Baked Company,508-386-0819,144 W. Britannia St,cty28,MA,2780,41.91773625,-71.1017184,ct8
MB282223,APPROVED,Happy Flower LLC,617-820-0589,41 Fremont Street,cty47,MA,1603,42.24114522,-71.83080337,ct10
MR282634,APPROVED,"Misty Mountain Shop, LLC",978-621-6900,161 Boston Road,cty121,MA,1824,42.5840053,-71.34605274,ct3
CO281297,APPROVED,High Dune Craft Cooperative LLC,617-959-4923,23 Old Bridge Rd.,cty122,MA,2666,41.98781157,-70.05497114,ct7
MC282282,APPROVED,Hennep Cultivation LLC,914-483-9167,160 Grove Street,cty67,MA,2038,42.0705436,-71.42419417,ct1
PDO103132,APPROVED,Faded LLC,401-261-2950,30 Hemlock Street,cty26,MA,2302,42.0697493,-71.01329948,ct11
MR282984,APPROVED,Noble Manna Inc.,774-277-0466,47 Milford Street,cty71,MA,1756,42.1149247,-71.54558848,ct10
MP281445,APPROVED,"Apothca, Inc",305-741-6540,99 Development Rd,cty46,MA,1420,42.55163785,-71.85939817,ct10
MP282069,APPROVED,"Trava, Inc.",508-566-6667,3119 Cranberry Highway,cty123,MA,2538,41.75468475,-70.64035279,ct11
PDO103219,APPROVED,Lucky Green Ladies LLC,845-325-2874,820 Pulaski Blvd,cty124,MA,2019,42.0361025,-71.48001872,ct1
MC282541,APPROVED,"Grow Rite, LLC",732-236-4306,162 Milford St.,cty125,MA,1568,42.1608363,-71.58291081,ct10
MR283710,APPROVED,Ember Gardens NBR LLC,774-488-9226,1 Nauset Street,cty101,MA,2746,41.6620658,-70.93706375,ct8
MP281620,APPROVED,"The Green Harbor Dispensary, LLC",781-974-7782,29 Abbey Lane,cty50,MA,2346,41.85533225,-70.8662464,ct11
MR283075,APPROVED,"Southcoast Apothecary, LLC",617-721-5844,115 Coggeshall Street,cty101,MA,2746,41.6563031,-70.92042498,ct8
MC283763,REOPENED,0 Bryant Rd LLC,401-935-8571,86 Bryant Rd,cty126,MA,1026,42.46940098,-72.94197912,ct9
MR282815,APPROVED,"Pure Lowell, Inc.",603-296-5036,673 – 681 Rogers Street,cty20,MA,1852,42.6306628,-71.2806044,ct3
MR283179,APPROVED,"Western Front, LLC",617-320-9018,699 Boylston Street,cty6,MA,2116,42.349627,-71.079389,ct6
MP281633,APPROVED,Royalston Farm LLC,617-932-9726,1 Valley Drive,cty127,MA,1438,42.574456,-72.020172,ct10
PDO103300,APPROVED,"GreenLeaf Valet, Inc.",781-254-3406,800 Hingham Street,cty76,MA,2370,42.1588797,-70.90424095,ct11
RE281303,APPROVED,"Curaleaf Processing, Inc.",781-451-0150,241 Riverview Avenue,cty60,MA,2466,42.35795246,-71.2448347,ct3
PDO103612,REOPENED,GreenDaze,413-505-3096,52 Osborne Terrace,cty13,MA,1104,42.1418408,-72.55950993,ct2
MR282590,APPROVED,"DMS Trinity, LLC",781-864-3379,38 Gould Street,cty128,MA,2180,42.48049855,-71.0926518,ct3
MB281675,APPROVED,"Root 2 Naturals, LLC",781-858-9759,201 Daniel Shays Highway,cty59,MA,1331,42.5774734,-72.26045813,ct10
PMD5918,APPROVED,Convey Elation Inc,646-772-2587,14 Ferry Lots Lane,cty52,MA,1952,42.83742365,-70.87225209,ct13
MR284877,REOPENED,Berkley Botanicals LLC,443-466-6948,305 Bedford Street,cty129,MA,2382,42.0689716,-70.94778698,ct11
PMD5784,APPROVED,Shine Delivery LLC,774-272-2219,119 Washington Street,cty62,MA,2762,42.01719195,-71.31681719,ct1
MP281346,APPROVED,"M3 Ventures, Inc.",617-686-5185,9 Collins Avenue,cty64,MA,2360,41.96042185,-70.69122676,ct11
MR284839,APPROVED,GVLP Corporation,978-423-5577,320 Revere Beach Parkway,cty120,MA,2150,42.4046937,-71.0296902,ct6
MR284602,APPROVED,High Street Cannabis Group LLC,617-275-1962,200 High Street,cty6,MA,2109,42.35685825,-71.0518736,ct6
MP281540,APPROVED,"Platinum HydroLab, Inc",978-853-2779,740 Dutton St,cty20,MA,1854,42.64056361,-71.32120752,ct3
MR283193,APPROVED,The Healing Center LLC,617-962-7444,346 River Street,cty46,MA,1450,42.5819684,-71.81910323,ct10
MP282279,APPROVED,FreeMarketMA LLC,508-542-3050,118 Bayview Avenue,cty130,MA,2779,41.7247758,-71.21131685,ct8
MR283093,APPROVED,Green River Cannabis Company Inc.,401-640-2552,1815 County Street,cty22,MA,2703,41.90303825,-71.33879476,ct8
MP282265,APPROVED,"Mass Tree Holdings, LLC",617-256-6487,79-81 Main St.,cty131,MA,1543,42.316663,-71.831251,ct10
PDO103061,APPROVED,TSC Delivery LLC,508-494-5238,25 Harriman Rd,cty69,MA,1749,42.3792308,-71.57321111,ct3
IL281354,APPROVED,SafeTiva Labs LLC,774-280-0014,109 Apremont Way,cty132,MA,1085,42.1559995,-72.72275117,ct2
MR285090,PENDING,"Chill & Bliss II, LLC",781-424-4556,800 Hingham Street,cty76,MA,2370,42.1588797,-70.90424095,ct11
PMD6002,APPROVED,Sky & Earth LLC,857-880-0903,7 Fiske St,cty47,MA,1602,42.26540125,-71.83408487,ct10
MC283636,REOPENED,"IdealBudz, LLC.",617-792-5704,20 John Williams Street,cty22,MA,2703,41.93551709,-71.29149978,ct8
MB281476,APPROVED,"Blackstone Valley Naturals, LLC",508-450-1046,660 Douglas Street SUITE 400,cty23,MA,1569,42.0624603,-71.66928172,ct10
MC283782,REOPENED,"East Coast Connection, LLC",304-820-3270,112 Harrow Rd,cty13,MA,1118,42.0989822,-72.50595729,ct2
PDO103466,APPROVED,"Piffy, Inc.",617-953-5720,865 Canterbury Street,cty133,MA,2131,42.28063575,-71.11472911,ct6
MR283126,APPROVED,Holistic Health Group Inc,774-419-3888,477 Wareham Street,cty107,MA,2346,41.83924194,-70.84366075,ct11
MC281455,APPROVED,"East Coast Organics, LLC",508-335-0417,238 Shrewsbury Street,cty47,MA,1604,42.2673851,-71.78357121,ct10
MC281308,APPROVED,"Sanctuary Medicinals, Inc.",603-401-7813,234 Taylor Street,cty114,MA,1460,42.51237035,-71.50870357,ct3
MC281482,APPROVED,"Nature's Remedy of Massachusetts, Inc.",603-231-1991,110 Turnpike Road Suite 114,cty134,MA,1581,42.28414205,-71.6022771,ct10
MR282035,APPROVED,TYCA Green,617-646-9489,470 Main St.,cty49,MA,1510,42.41646087,-71.68936207,ct10
MR282991,APPROVED,"Green Leaf Health, Inc",508-951-4755,91 George Leven Drive,cty135,MA,2760,42.0054972,-71.30445661,ct8
MR282588,APPROVED,"Old Planters of Cape Ann, Inc.",978-356-5060,7 Jewett Hill Road,cty136,MA,1938,42.679273,-70.8411583,ct13
MC283505,APPROVED,"CanGrow, LLC",508-328-2228,150 John Vertente Blvd,cty101,MA,2745,41.72817271,-70.9644657,ct8
MP282129,APPROVED,River Grove LLC,603-988-5004,475 Canal Street,cty2,MA,1040,42.198539,-72.602157,ct2
MC283454,APPROVED,Canna Provisions Inc,303-981-2453,220 Housatonic Street,cty7,MA,1238,42.29940095,-73.24212836,ct4
PMD5962,APPROVED,C Samuel LLC,617-233-6302,63 Downey Road,cty26,MA,2302,42.10402035,-70.9930234,ct11
MC282665,APPROVED,"Green Theory Cultivation, LLC",478-231-6282,845 Pleasant Street,cty7,MA,1238,42.27848395,-73.25715754,ct4
MR283165,APPROVED,Ten-Ten LLC,518-857-9000,775 N. Main St,cty91,MA,1257,42.1256512,-73.36139066,ct4
MP281796,APPROVED,"Holistic Health Group, Inc.",774-419-3892,477 Wareham st,cty107,MA,2346,41.83924194,-70.84366075,ct11
MC282622,APPROVED,"Columbia Growth, Inc.",917-402-0017,157 Columbia Street,cty7,MA,1238,42.316279,-73.2471,ct4
MR281249,APPROVED,"Resinate, Inc.",508-864-5180,120 Gilboa Street,cty86,MA,1516,42.08420335,-71.69925891,ct10
MP281627,APPROVED,"HÅVN Extracts, LLC.",720-987-0288,125 Southbridge Rd,cty55,MA,1537,42.1660107,-71.89691925,ct10
MR283974,APPROVED,"Nuestra, LLC",857-212-1021,198 Tremont Street,cty6,MA,2116,42.351694,-71.174324,ct6
PDO103060,APPROVED,SQ Causeway,617-429-8473,166 Trefton Dr.,cty137,MA,2184,42.2325131,-70.96345685,ct1
MC283594,REOPENED,New England Alchemy LLC,413-341-0908,76 Gothic Street,cty21,MA,1060,42.3217493,-72.633297,ct9
PDO103041,APPROVED,"Rolling Releaf, LLC",857-544-8040,22 Rock Island Road,cty12,MA,2169,42.26769815,-70.9542001,ct1
DO100177,REOPENED,Speedy Cannabis LLC,978-343-8610,339 River Street,cty46,MA,1420,42.58098759,-71.8231219,ct10
IL281308,REOPENED,Toxikon Corporation,781-275-3330,15 Wiggins Avenue,cty138,MA,1730,42.4783766,-71.26246948,ct3
MR284914,APPROVED,"Underground Legacy Social Club, LLC",508-468-0298,1379-1385 Blue Hill Avenue,cty6,MA,2126,42.277072,-71.09389,ct6
PMD5901,APPROVED,"LMCC, LLC",508-740-7243,30 Sherwood Drive,cty28,MA,2780,41.89631395,-71.0859155,ct8
MR284576,APPROVED,Pure Oasis LLC,617-792-5644,85 Devonshire Street,cty6,MA,2210,42.35772915,-71.0574753,ct6
MC282136,APPROVED,"JAMACO, LLC",987-994-7171,35 Buttonwood Road,cty139,MA,1913,42.83206985,-70.96698468,ct13
MC281426,APPROVED,"Deerfield Naturals, Inc.",413-387-9021,10 Greenfield Road,cty140,MA,1373,42.47303155,-72.61218576,ct5
PDO103155,REOPENED,D.A.R.E. to Deliver LLC,857-880-9582,123 main st,cty141,MA,2131,42.612239,-72.73589,ct5
RMD4217,PENDING,"Green Gold Group, Inc",774-251-9888,60 Prospect Street,cty142,MA,1535,42.2647254,-72.0906211,ct10
MR281657,APPROVED,"Atlantic Medicinal Partners, Inc.",781-884-7655,297 Highland Ave,cty102,MA,1970,42.50177725,-70.9240293,ct13
MR284113,APPROVED,"Advesa MA, Inc.",860-992-2374,966 Cambridge St.,cty97,MA,2141,42.37253375,-71.093203,ct3
MC283028,REOPENED,Spirtas Global LLC,617-716-6117,715 Columbia Street,cty7,MA,1238,42.31798555,-73.24250837,ct4
MC283602,APPROVED,Sweetgrass Farms LLC,650-285-9563,77 Spring Street,cty143,MA,2367,41.94759075,-70.774927,ct11
MC282596,APPROVED,"Mill Town Agriculture, LLC",781-353-8585,1 Cabot Street,cty2,MA,1040,42.197299,-72.603448,ct2
MC281611,APPROVED,"TetraMed, LLC",401-919-7202,30 Powder Point Ave,cty144,MA,2332,42.04872155,-70.67031,ct11
PMD6023,APPROVED,Motah 420 LLC,617-480-4160,6 RENFREW ST,cty4,MA,1220,42.637327,-73.112068,ct4
MR283234,APPROVED,"Green Choice Dispensaries, LLC",401-595-2056,114 Main Street,cty145,MA,1504,42.018987,-71.53740964,ct10
MR284861,REOPENED,Escarcha Verde Inc.,914-575-9257,382 Dwight Street,cty2,MA,1040,42.20543804,-72.60469208,ct2
MC283783,APPROVED,"Eudaimonia Health, LLC",617-803-5832,20 Cameron Street,cty49,MA,1510,42.40942144,-71.68074724,ct10
PDO103644,REOPENED,Grassp Ventures LLC,518-603-1000,45 Congress St,cty102,MA,1970,42.51784334,-70.88946779,ct13
MP281658,APPROVED,"Heal Cultivation, LLC",671-965-3500,70 Pulaski Street,cty146,MA,1083,42.20933305,-72.23196838,ct10
MR282819,APPROVED,"Bask, Inc.",774-305-4749,2 Pequod Road,cty147,MA,2719,41.649306,-70.889235,ct8
MC283322,APPROVED,"ACMJ, Inc.",516-672-3684,532 Main St.,cty2,MA,1040,42.19614255,-72.6105054,ct2
MC282431,APPROVED,Holistic Health Group Inc,508-454-5323,202 Wood st,cty8,MA,1748,42.2370886,-71.5579114,ct3
PDO103385,APPROVED,"Western Front, LLC",617-320-9018,699 Boylston Street,cty6,MA,2116,42.349627,-71.079389,ct6
MR284246,APPROVED,"Revolutionary Clinics II, Inc.",617-213-6006,"9 Bartlet Street, Suite 335",cty148,MA,1810,42.65602466,-71.13808744,ct13
MR282175,APPROVED,Green River Cannabis Company Inc,401-640-2552,398 Deerfield Street,cty29,MA,1301,42.57188995,-72.59461767,ct5
MR283519,APPROVED,"JDM Sales, Inc.",508-259-2140,220 Pulaski Boulevard,cty124,MA,2019,42.02157805,-71.49404513,ct1
MR281817,APPROVED,SOLAR THERAPEUTICS,508-300-3366,1400 Brayton Point Rd,cty149,MA,2725,41.7290653,-71.17288035,ct8
MR281951,APPROVED,PURE BOTANICALS LLC,303-549-4848,239 West st,cty74,MA,1201,42.44781575,-73.26194484,ct4
MR284431,APPROVED,INDICA LLC,516-220-9886,11 Apex Drive Suite 300A #240,cty150,MA,1752,42.3394658,-71.5841451,ct3
MR281650,APPROVED,"Sanctuary Medicinals, Inc.",603-401-7813,16 Pearson Blvd,cty70,MA,1440,42.56614944,-71.97983416,ct10
MP282117,PENDING,Green Speed Delivery Inc,508-264-2530,41 Exchange Street,cty59,MA,1331,42.5929646,-72.23091687,ct10
MC283768,PENDING,Fibonacci Farms LLC,413-475-7504,82 Wendell Ave.,cty74,MA,1201,42.4452914,-73.25314036,ct4
RMD4121,PENDING,"Resinate, Inc.",508-864-8150,110 Pleasant Street,cty21,MA,1060,42.3187053,-72.62789764,ct9
MR282036,APPROVED,"Pleasantrees, Inc.",203-491-0091,422 Amity Street,cty100,MA,1002,42.37333245,-72.53346074,ct9
MC283014,APPROVED,"Lifted Luxury, Inc",401-636-8186,615 Adams Street,cty41,MA,2122,42.288727,-71.0557347,ct6
MP281467,APPROVED,Humboldt Masters LLC,860-817-7440,149 Parsons St,cty151,MA,2135,42.35516715,-71.15570479,ct6
MC281884,APPROVED,NS AJO Holdings Inc.,617-610-0761,67 Dana Street,cty97,MA,2138,42.37351035,-71.10807396,ct3
MC281385,APPROVED,"Apical, Inc.",413-888-8120,170 Pomeroy Meadow Road,cty152,MA,1073,42.25866685,-72.7089009,ct9
PMD5909,PENDING,Monarchy Cannabis Inc,978-398-7487,27 Congress St,cty102,MA,1970,42.5190836,-70.88951662,ct13
MP281743,REOPENED,EOS CULTIVATION LLC,914-960-0469,68 DALTON AVENUE,cty87,MA,1201,42.4568627,-73.23078372,ct4
PDO103080,APPROVED,Diligentia Express LLC,781-975-3886,82 Wendell Ave,cty74,MA,1201,42.4452914,-73.25314036,ct4
MP281574,APPROVED,"Calyx Peak of MA, Inc.",321-365-3654,"50 Congress Street, Suite 420",cty6,MA,2109,42.3580051,-71.05599076,ct6
PMD5884,APPROVED,King Green Industries,508-737-7494,11 Granite Lane,cty153,MA,2630,41.6942619,-70.2888717,ct7
PDO103029,APPROVED,"Caroline's Bud Delivery, LLC",401-323-0335,217 River Road,cty23,MA,1569,42.0314743,-71.60835555,ct10
MR281759,APPROVED,"Major Bloom, LLC",857-445-5232,20 John Williams Street,cty22,MA,2703,41.93551709,-71.29149978,ct8
PMD5796,APPROVED,"Piffy, Inc.",857-209-4561,33 Pullman Street,cty47,MA,1606,42.3222684,-71.79937205,ct10
MR284664,APPROVED,Botanica LLC,443-466-6948,620 Broadway,cty15,MA,2145,42.39873485,-71.10968231,ct3
PMD5978,APPROVED,"71 Logistics DTC, LLC",781-443-2227,71 Linden Street,cty154,MA,1905,42.4579791,-70.9744726,ct13
MR284806,APPROVED,"Hoop City Ventures, LLC",954-350-1300,399 Boston Road West,cty155,MA,1057,42.1538647,-72.37185799,ct2
MR283186,REOPENED,Emerald River LLC,413-535-0621,127 Saint Kolbe Dr,cty2,MA,1040,42.20981896,-72.60408296,ct2
MR285096,PENDING,Mellow Tiger LLC,978-376-5672,69 Hook St,cty111,MA,1550,42.07756317,-72.03334166,ct10
MR282471,APPROVED,"Garden Remedies, Inc.",774-249-0830,732 Newburyport Turnpike,cty156,MA,2176,42.444987,-71.028895,ct3
PDO103571,APPROVED,Finest Trees LLC,774-303-9860,34-36 Harrington Avenue,cty157,MA,1545,42.276827,-71.7448042,ct10
MR284206,REOPENED,Ember Gardens Boston LLC,978-886-0385,297 Newbury Street,cty6,MA,2115,42.3491016,-71.08523579,ct6
MC283626,APPROVED,"Hardwick Mill Greenery, Inc.",617-513-1345,94 Main St,cty158,MA,1031,42.3121065,-72.20864947,ct10
MC283173,APPROVED,Green Highland LLC,617-869-5458,26 Hadley Mill Road,cty2,MA,1040,42.209551,-72.599464,ct2
MP281312,APPROVED,"Mission MA, Inc.",833-768-4357,640 Lincoln St.,cty47,MA,1605,42.2991219,-71.76489336,ct10
MR282703,APPROVED,HOLYOKE 420 LLC,781-964-5159,100 STATE STREET,cty159,MA,2109,42.3592612,-71.0550767,ct6
IL281277,APPROVED,EVIO Labs MA,617-721-3222,40 Speen St,cty54,MA,1701,42.31217875,-71.38940762,ct3
MR283842,APPROVED,"Calyx Peak of MA, Inc.",321-365-3654,50 Congress Street,cty6,MA,2109,42.3580051,-71.05599076,ct6
MC282387,APPROVED,Aura Cannabis Company LLC,508-636-8861,83 Development Street,cty14,MA,2721,41.67085935,-71.15012699,ct8
PMD5880,APPROVED,"Pine Delivery, Inc",844-888-7463,5 Michigan Dr,cty37,MA,1760,42.31263593,-71.33648305,ct3
PDO103073,APPROVED,"Afrikai, LLC",617-293-8609,241 Southbridge Street,cty47,MA,1608,42.25590467,-71.80556189,ct10
